,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
18,JosselinIzq,0.0,1.0,0.0,0.0,2022-10-05 09:00:29+00:00,JosselinIzq,"@Ninnnnnno @Flaammeeee @cpastibo Mdr y a encore des trucs qui arrive sur iPhone qui sont présent sur Android depuis cher longtemps.
On a attend tjrs les écrans pliables alors, ça c'est de la révolution.
Ergonomie et environnement Apple est parfaitement fermé et centré sur Apple oui",1,0,1
19,Qraaal,0.0,1.0,0.0,0.0,2022-10-05 05:17:43+00:00,Qraaal,"@Cobra_FX_ @DrScratch C'est littéralement juste pour faire chier Apple au détriment du consommateur et de l'environnement.

Faut pas chercher plus loin.",1,0,12
20,Bigchadfr_,0.04,0.96,0.0,-0.128,2022-10-05 04:41:55+00:00,Bigchadfr_,"@Ninnnnnno @Flaammeeee @cpastibo Ouh là non, au contraire Apple n'a plus de longueur d'avance, ses concurrents font mieux, bien mieux, ce qui fait que les iPhone se vendent encore c'est la notoriété et l'environnement Apple c'est tout",1,0,1
21,Ninnnnnno,0.0,1.0,0.0,0.0,2022-10-04 22:45:45+00:00,Ninnnnnno,"@Flaammeeee @cpastibo J’veux pas te faire te sentir con hein mais sache qu’en terme de révolution d’utilisation et d’expérience utilisateur Apple est bien loin devant ses concurrents et dicte toute les tendances, l’ergonomie et l’environnement Apple est parfaitement connecté ça écrase la concurrence.",21,0,73
22,Mamedi_Diarra94,0.0,1.0,0.0,0.0,2022-10-04 22:19:47+00:00,Qraaal,"@pbeyssac @ponceto91 @ncapeyronSABA @_Nidouille_ En temps que porte parole du pp vous défendez une loi littéralement contre productive pour le consommateur, l'environnement et l'innovation pour la simple raison qu'elle fait chier apple.

Oui, ça diminue un peu l'opinion que j'avais de vous.",2,0,0
23,ymbaechler,0.0,0.838,0.162,0.7184,2022-10-04 20:41:43+00:00,Mamedi_Diarra94,"Il aura fallu 12ans de bataille du #ParlementEuropéen contre notamment des multinationales (surtout Apple) qui ne voulaient pas l'uniformisation des #chargeurs afin de faire plus d'argent, contre l'intérêt de l'#environnement &amp; de la simplicité pour les utilisateurs.
#technologie https://t.co/uc5tkBGPIG",2,1,4
24,Rayan___A,0.0,1.0,0.0,0.0,2022-10-04 17:23:53+00:00,ymbaechler,"UE/USA L'UE entérine le chargeur unique pour smartphone, au grand dam d'Apple, « grand jour pour les consommateurs et l’environnement », selon Alex Agius Saliva, eurodéputé travailliste maltais, rapporteur du texte RTS 04/10/22 https://t.co/8zW7hC8OPB",0,0,0
25,biertester,0.0,1.0,0.0,0.0,2022-10-04 16:04:09+00:00,Rayan___A,@biertester @Corentin__Bld @Apple « La meuf de l’environnement » 😭,1,0,0
26,ffunivers,0.0,0.871,0.129,0.6705,2022-10-04 13:28:43+00:00,biertester,@Corentin__Bld @Apple oh c'est simple ils vont dire 657654 fois que c'est incroyable et ils vont parler de taux de transfert de données comparé au lightning et va y avoir la meuf de l'environnement qui va parler,1,0,3
27,verstaen,0.0,1.0,0.0,0.0,2022-10-04 13:23:47+00:00,ffunivers,"7/ Apple créé un environnement facile d'utilisation mais fermé, archi-verrouillé. Une fois, le client ferré, il est très difficile d'en sortir.

Les profits d'Apple viennent surtout de ces diverses «  taxes » sur les innovations tierces que de sa propre innovation.",0,0,0
28,Moumims,0.03,0.887,0.083,0.3818,2022-10-04 12:29:36+00:00,verstaen,@Cha_de_L Quelle est la problématique concrète que ça résout? A part obliger ceux qui sont dans l’environnement Apple de jeter les chargeurs qu’ils ont déjà?,2,0,1
29,leJDD,0.0,0.916,0.084,0.4767,2022-10-02 09:15:39+00:00,Moumims,"@MartineAubry ""Twitter for Iphone"". Heureusement que vous avez décidé à l'unanimité que Foxconn était un modèle de vertu pour ne pas boycotté Apple. Le travail des enfants (de nuit), les 60 heures par semaine pour 156 euros par mois, tout ça c'est acceptable. Et niveau environnement c'est top.",0,0,0
30,CharlWho,0.0,1.0,0.0,0.0,2022-10-01 20:36:56+00:00,leJDD,"Tim Cook au JDD : « Le respect de la vie privée est un droit fondamental »

 Enseignement, protection de la vie privée, environnement, innovations… Le PDG d'Apple a égrené les enjeux à venir pour son groupe. Par @guillaume_caire https://t.co/lpafPXZw6P",2,4,5
31,iPhonfr,0.0,1.0,0.0,0.0,2022-09-30 09:30:53+00:00,CharlWho,"@StalinienDe Ptdr moi qui bosse en environnement apple depuis des années je me fait alpaguer sur le twitter for Mac et for iPhone, du coup j’ai carrément mit la pomme en TN, ça accélère l’arrivée du débat, et j’ai toujours hâte de l’avoir sachant que c’est systématiquement débile les idées 👀",0,0,0
32,PhilipHemme,0.125,0.765,0.11,-0.2063,2022-09-30 07:41:09+00:00,iPhonfr,Tim Cook rappelle les engagements d'Apple en matière d'environnement https://t.co/hRGV2Cf7EB,1,1,7
33,Tian_A1,0.0,1.0,0.0,0.0,2022-09-30 06:43:25+00:00,PhilipHemme,"How Apple manages batteries is the most frustrating and disappointing aspect of the company to me right now 🙄

More in thread below ⬇️

What do you think? Is it about time for @Apple to do (much) better? 

#apple #airpodspro #ipadair #battery #environnement 

Some fun with image https://t.co/5a41dcp8so",3,0,0
34,OuralDidier,0.0,1.0,0.0,0.0,2022-09-29 15:04:36+00:00,Tian_A1,"#Apple retire le reseau social russe VKontakte de son magasin d'applications [ actu.#Orange.fr ] Sante Environnement Fait divers People Culture #Hightech Insolite Videos.Clap de fin pour "" Plus belle la vie "" : des equipes emues au defi. https://t.co/nbfgcZmuOv",0,0,0
35,ActualiteApple,0.0,1.0,0.0,0.0,2022-09-29 13:50:35+00:00,OuralDidier,Zéro pointé pour les AirPods Pro 2 d'Apple côté réparabilité et environnement : mais qui se préoccupe de ça hormis quelques jaloux🤣😂🤣 moi j’attends d’essayer ceux de ma femme pour savoir si j’en achète aussi😜sont géniaux paraît-il 😂🤣😂 https://t.co/w0N9UZvlQt,0,0,0
