,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
43,paulg,0.268,0.666,0.067,-0.8204,2022-07-29 18:44:29+00:00,ChrisJBakke,"▫️ Evan Spiegel (dropout): stock is -31% this month

▫️ Mark Zuckerberg (dropout): stock is -3% this month

▫️ Tony Xu (has an MBA): stock is +3% this month

▫️ Tim Cook (has an MBA): stock is +17% this month

The key to bear markets is to only invest in people with MBAs.",52,97,1858
44,werderbremen,0.0,1.0,0.0,0.0,2022-07-28 18:49:28+00:00,tim_cook,"We’re excited to open Apple Brompton Road, our new store near London’s Hyde Park! 🇬🇧 This beautiful store will have some incredible Today at Apple sessions, artist workshops, and AR experiences on tap for the community. https://t.co/R25GRIaoF9",249,428,4905
45,WatcherGuru,0.0,1.0,0.0,0.0,2022-07-26 14:45:30+00:00,tim_cook,"Thirty-two years ago the Americans with Disabilities Act reshaped society in profoundly important ways. At Apple, we have always believed that the best technology should be made for everyone — and that accessibility is essential to building a more equitable world.",257,403,4006
46,austin_rief,0.153,0.847,0.0,-0.5319,2022-07-18 19:29:00+00:00,DefenceU,"The iPhone has 100 features that can help our soldiers effectively defend our land. Actually, 101 features.
Source: UkraineNow
@Apple 
@tim_cook https://t.co/dxbCiMMGn9",122,837,7063
47,TrungTPhan,0.117,0.844,0.039,-0.5859,2022-07-12 20:44:30+00:00,tim_cook,"Coding is one of the most valuable skills a person can learn. It can open new doors, jumpstart careers, and help big dreams seem like achievable goals. Everyone around the world should have an opportunity to learn how to code. https://t.co/yWfNlmQwdz",301,781,4091
48,wbardesy,0.188,0.673,0.139,-0.2732,2022-07-08 13:27:21+00:00,tim_cook,I am shocked by the loss of former Japanese prime minister Shinzo Abe. He was such an important leader and I was honored to have spent time with him. Our hearts are with his loved ones—and all of our friends in Japan.,352,3735,30764
49,seketulawan,0.0,1.0,0.0,0.0,2022-07-07 19:32:54+00:00,tim_cook,"Today, Steve was awarded the Medal of Freedom, America’s highest civilian honor. He was a visionary who challenged us to see the world not for what it is, but for what it could be. We cherish his memory and we’ll continue building on his legacy. https://t.co/G6cbBdGzvY",717,4279,37383
50,brgsjks,0.0,0.796,0.204,0.5994,2022-07-04 14:06:33+00:00,tim_cook,"Happy Independence Day to everyone celebrating today!🗽 Progress isn’t always linear but even in times of great challenge, America has prevailed thanks to our core principle that all people are created equal.",401,583,7462
51,Marchfoward,0.0,1.0,0.0,0.0,2022-06-24 13:58:08+00:00,JamieLightShed,"Apple spent $2 billion to build this office that now sits mostly empty

Can't believe Tim Cook stole WeWork's business plan like that https://t.co/Z2rQEiNvy6",298,654,10833
52,skwagwokisalive,0.05,0.95,0.0,-0.0572,2022-06-19 16:00:01+00:00,tim_cook,"Today we celebrate the wisdom, the fun, and the unfailing support of fathers everywhere. To my dad, and dads at Apple and beyond, thanks for all you do! Happy Father’s Day!",373,498,7768
53,atiqahrafain,0.155,0.845,0.0,-0.6705,2022-06-19 14:00:02+00:00,tim_cook,"This Juneteenth, as we commemorate emancipation, we celebrate the important progress we’ve made as a society, and we recommit ourselves to the essential work of building a more just and equitable world.",218,310,3402
54,nanaaaharris,0.0,0.803,0.197,0.5994,2022-06-17 19:20:23+00:00,mirimemiri,"eu continuo achando que o mundo ideal são fones de ouvido com cabos REMOVÍVEIS. 
Pq aí você poderia usar sem fio, e se a bateria acabasse vc teria como plugar no celular 

Best of both worlds 

me contrata Tim Cook",289,6741,78497
55,ZoeSchiffer,0.0,0.936,0.064,0.34,2022-06-15 14:45:16+00:00,tim_cook,"Today marks 10 years since the announcement of DACA, which has allowed Dreamers to stay in the only home they’ve ever known. We’re proud to have hundreds of Dreamers working at Apple and we’ll continue to press for passage of the DREAM Act, which creates a path to citizenship.",254,396,4453
56,TheOnion,0.124,0.734,0.141,0.0772,2022-06-14 18:52:19+00:00,tim_cook,"We’re thrilled to bring @MLS to @AppleTV! Starting next year, ⚽️ fans around the world can watch all Major League Soccer matches in one place. https://t.co/1A0l7hS9Sr",440,934,8250
57,JonErlichman,0.0,1.0,0.0,0.0,2022-06-12 07:08:38+00:00,SnazzyQ,the main villain in the new jurassic world looks like tim cook and the headquarters is literally a ring like apple park https://t.co/bVoTKnSVAH,178,534,6130
58,iPhonedo,0.0,1.0,0.0,0.0,2022-06-10 01:25:42+00:00,tim_cook,Great visit to Apple World Trade Center! Already looking forward to my next trip to NYC. 🗽 https://t.co/8dot8OAda1,207,256,4873
