,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
140,jaymartinez,0.0,0.824,0.176,0.4588,2007-12-31 16:57:02+00:00,bsailer,Out and about shopping. Heading to Apple store.,0,0,0
141,scrinium,0.25,0.75,0.0,-0.5684,2007-12-31 16:53:16+00:00,starvedfool,On the phone with Apple to return my iPod Touch.,0,0,0
142,Marinus,0.0,1.0,0.0,0.0,2007-12-31 16:43:38+00:00,MrFresh,"@koa: That Apple, feisty crew. In my 16 years of using Apple products, I've never been burned. Is Mrs Claus a lil late for delivering gifts?",0,0,0
143,lasard,0.498,0.502,0.0,-0.9169,2007-12-31 16:41:16+00:00,KulerSolutions,"Yes I know that Firewire was Apple's and 1394 was everyone else, but did Sony really think that they needed ""ilink""",0,0,0
144,desinformado,0.0,1.0,0.0,0.0,2007-12-31 16:41:06+00:00,mjtsai,@jimcorreia I have some datasets from SpamSieve where inserting lots of string keys is 100x slower than Tiger. (Sent to Apple a while ago.),0,0,0
145,Atlanta_Arcelay,0.0,1.0,0.0,0.0,2007-12-31 16:26:30+00:00,kenya,@MrFresh Glad I didn't buy and iPod before that. Seems that Apple recovered nicely from that fiasco though.,0,0,0
146,Bike4Life,0.0,0.796,0.204,0.6239,2007-12-31 16:22:48+00:00,MrFresh,"@koa: Problem is, Apple is good for dropping post-release improvements/price drops soon after intro'ing a product (I.e. iPhone)...",0,0,0
147,joanfabregat,0.0,1.0,0.0,0.0,2007-12-31 16:21:27+00:00,petestone,@tomharvey888 (made by) incase - bought in the Apple shop in Soton,0,0,0
148,newestdiscovery,0.175,0.595,0.23,0.128,2007-12-31 16:16:14+00:00,colinschlueter,"in the apple store, waiting for a genius to have a look at my macbook pro",0,0,0
149,stephaniecarles,0.0,0.883,0.117,0.1511,2007-12-31 16:13:31+00:00,wifier,"DIGG The Ultimate Leopard Tweaking Guide: No matter how good Apple Mac OS X Leopard is, there will alw.. http://tinyurl.com/ywrqw7",0,0,0
150,macfixer,0.0,0.753,0.247,0.3182,2007-12-31 16:12:12+00:00,DougH,"@DougMeacham LOL I was just busting all the ""Get a Mac"" people. Apple's attitude must be ""It's a mac, it works, no assisitance needed""",0,0,0
151,thetimes,0.0,0.846,0.154,0.25,2007-12-31 16:12:00+00:00,jenternational,really hating apple for releasing such a buggy os before ready. the thrill of my new imac squashed by a ton of problems with leopard. jerks.,0,0,0
152,badcrc,0.0,1.0,0.0,0.0,2007-12-31 16:10:39+00:00,cdoemel,"It's an OS X widget that tracks shipments from all major carriers, but the big deal is that it tracks Apple and Amazon orders as well. Nice.",0,0,0
153,wnurdj,0.0,0.465,0.535,0.8885,2007-12-31 16:08:28+00:00,kdubbenterprise,From Bitbucket Apple planning 24 hour iTunes rentals at variable prices?: Filed under: .. http://tinyurl.com/34bd2s,0,0,0
154,skoop,0.0,1.0,0.0,0.0,2007-12-31 16:00:22+00:00,KIMAGURE,あけましておめでとうアップデートかよapple,0,0,1
155,stefano_araujo,0.0,1.0,0.0,0.0,2007-12-31 15:56:17+00:00,k_o_yama,@10mph まったく、Appleはもっと人の気持ちを考えろ！ プンプン!!,0,0,0
156,headgeekette,0.0,1.0,0.0,0.0,2007-12-31 15:55:54+00:00,MacOtakaraRSS,Apple Retail Storeが、1月2日に、Apple Store 福袋の販売に加え、当日限りの特別セール「新春ショッピングイベント」を行うそうです。 http://tinyurl.com/2u5tgb,0,0,0
157,franherrera,0.0,0.866,0.134,0.1779,2007-12-31 15:53:55+00:00,haripakorss,digg_feeds: The Ultimate Leopard Tweaking Guide (http://tinyurl.com/2dbc5z) No matter how good Apple .. http://tinyurl.com/yqahep,0,0,0
158,CoreyHarris,0.0,1.0,0.0,0.0,2007-12-31 15:51:42+00:00,haripakorss,"Nokia invita a Apple a unirse a OVI: Interesante, Nokia invitó a Apple a sumarse a la plataforma de d.. http://tinyurl.com/2mwr37",0,0,0
159,mikew42,0.0,1.0,0.0,0.0,2007-12-31 15:49:36+00:00,simplynews,"digg: The Ultimate Leopard Tweaking Guide: No matter how good Apple Mac OS X Leopard is, there will always be features tha..",0,0,0
160,mattwhite,0.109,0.817,0.074,-0.2263,2007-12-31 15:47:43+00:00,mjohnson16,Anyone have a good baked apple recipe? I have an abundance of Granny Smiths and thinking some kind of warm apple for lunch would be nice.,0,0,0
161,cgsheldon,0.0,1.0,0.0,0.0,2007-12-31 15:46:50+00:00,jasonhawkins,Apparently Michel Gondry is going to be at the Apple store on Mich. Ave. on Jan 8th. We will be in Orlando. =(,0,0,0
162,testbs,0.0,1.0,0.0,0.0,2007-12-31 15:46:34+00:00,simplynews,"digg: The Ultimate Leopard Tweaking Guide: No matter how good Apple Mac OS X Leopard is, there will always be features tha..",0,0,0
163,PuntoDiVista,0.0,1.0,0.0,0.0,2007-12-31 15:45:50+00:00,misschapter,Apple planning 24 hour iTunes rentals at variable prices?: Filed under: Portable Video Reports keep o.. http://tinyurl.com/2j6ent,0,0,0
164,dangriffey,0.0,1.0,0.0,0.0,2007-12-31 15:43:35+00:00,Club140,Twitter post from Doug Meacham: My Apple Hell continues. Can't book a Store Genius to fix my dead 6 day old MacBook. Local store r..,0,0,0
165,depone,0.0,1.0,0.0,0.0,2007-12-31 15:31:54+00:00,vizeds,"Comment on Happy birthday, John Earle by A tribute to a great infographics staff at Charles Apple http://tinyurl.com/2cf69h",0,0,0
166,H41F,0.0,1.0,0.0,0.0,2007-12-31 15:27:19+00:00,Davecroc,just got back from shopping in the center of glasgow had a look in the apple shop verey cool shop nely bort a ipod tuch,0,0,0
167,naquada,0.0,1.0,0.0,0.0,2007-12-31 15:24:02+00:00,cooperx86,"Apple needs to ditch the stupid ""plus/minus"" / squiggly thing key from their keyboards. Haven't ever used it.",0,0,0
168,neilmiddleton,0.0,0.775,0.225,0.4939,2007-12-31 15:11:39+00:00,Jottce,I am testing an apple script for twitter and journler,0,0,0
169,tomtumblr,0.0,1.0,0.0,0.0,2007-12-31 15:00:18+00:00,michaelmurphey,It's a slow news day.  Some great Apple wallpapers will post on AG around noon,0,0,0
170,maxxtallica,0.0,1.0,0.0,0.0,2007-12-31 14:48:24+00:00,jasonjday,Wait... I counted wrong. I have converted 5 people to macs in one week (not including the people I interact with at Apple). I'm a machine!,0,0,0
171,FM4,0.0,1.0,0.0,0.0,2007-12-31 14:45:58+00:00,jobsworth,getting ready to brave the apple store. can't resist CS3 at US dollar prices.,0,0,0
172,filongad,0.0,1.0,0.0,0.0,2007-12-31 14:40:54+00:00,chrisatzinger,@tbridge I think I go to the Apple Store as much as my dad goes to Home Depot!,0,0,0
173,eduo,0.0,1.0,0.0,0.0,2007-12-31 14:33:51+00:00,savvas,..apple FUCK the iPhone and make a machine capable of working.. Missing PPC era.. Thank you.,0,0,0
174,conoro,0.0,0.843,0.157,0.6249,2007-12-31 14:31:05+00:00,applephoneshow,Apple Phone Show Year End Stats http://tinyurl.com/23oq9t,0,0,0
175,predictions08,0.153,0.847,0.0,-0.2023,2007-12-31 14:30:29+00:00,WickedGood,@DougMeacham: Can't you book a session with a Genius via Apple's web site?  I was able to do that a couple of years ago when my iPod died.,0,0,0
176,amiestreet_logs,0.0,1.0,0.0,0.0,2007-12-31 14:27:51+00:00,mizmaggieb,Who knew apple cider exploded?,0,0,0
177,Raaphorst,0.0,1.0,0.0,0.0,2007-12-31 14:26:46+00:00,jaymartinez,@cc_chapman: he gave away an apple trade secret. cease and desist to him soon :),0,0,0
178,wfryer,0.1,0.709,0.191,0.4447,2007-12-31 14:24:42+00:00,dougmeacham,"My Apple Hell continues. Can't book a Store Genius to fix my dead 6 day old MacBook. Local store recording says ""leave msg"", but MB is full.",0,0,0
179,Lumaire_com,0.0,1.0,0.0,0.0,2007-12-31 14:19:19+00:00,scrinium,"""HA! I CRUSHED AN APPLE FRUIT VENDOR! THIS WILL NOT BE THE LAST!""",0,0,0
180,hillary,0.091,0.909,0.0,-0.1531,2007-12-31 13:58:55+00:00,Marinus,"Werk : winkel in Rome geopend, verder geen grote veranderingen dit jaar. Apple Retail stores rock !",0,0,0
181,imattyy,0.0,1.0,0.0,0.0,2007-12-31 13:45:28+00:00,lasard,damn it I orange juiced my alu apple keyboard try to fix it and now it broken damn damn damn,0,0,0
182,kmxs,0.0,1.0,0.0,0.0,2007-12-31 13:44:34+00:00,desinformado,Lo ultimo: APPLE PODRÍA LANZAR EN BREVE UN SERVICIO DE RADIO HD VÍA ITUNES http://espanol.desinformado.com?p=209,0,0,0
183,PrinceCharming,0.0,0.667,0.333,0.4588,2007-12-31 13:42:14+00:00,Atlanta_Arcelay,"TuneWiki Is the Karaoke-Like Lyrics App Apple Must Include in iPhone: 
 
 TuneWiki Is the Karaoke-Like Lyrics App Apple Mu..",0,0,0
184,bbsody,0.0,0.769,0.231,0.4588,2007-12-31 13:42:02+00:00,Atlanta_Arcelay,"Full Video Demo of Apple iPhone Firmware 1.1.3 Features: 
 
 Full Video Demo of Apple iPhone Firmware 1.1.3 Features If an..",0,0,0
185,caseymckinnon,0.259,0.741,0.0,-0.6369,2007-12-31 13:39:12+00:00,desinformado,Lo ultimo: Un desliz muestra una nueva pista de la existencia del ultraportátil de Apple http://espanol.desinformado.com?p=204,0,0,0
186,robertgaal,0.226,0.774,0.0,-0.6239,2007-12-31 13:33:00+00:00,Bike4Life,just used APples Migration Asst. to move setting and files from old MBP to new MBP - wow!,0,0,0
187,btn,0.0,0.766,0.234,0.7003,2007-12-31 13:15:55+00:00,joanfabregat,Je me bats avec Apple pour obtenir remboursement de mes 763€ : http://tinyurl.com/ysoo6a,0,0,0
188,Vonster,0.0,1.0,0.0,0.0,2007-12-31 13:10:02+00:00,bdb,"Lo mejor de 2007 en la iTunes Store: 
Apple ya ha dado a conocer lo mejor del 2007 en la iTunes Store Español.. http://tinyurl.com/2ptvnf",0,0,0
189,bmf,0.0,1.0,0.0,0.0,2007-12-31 13:07:41+00:00,newestdiscovery,www.newestdiscovery.com update: Fox films 'for rent via iTunes' (Apple and 20th Century Fox are to announce a deal that will allow p...),0,0,0
190,buzztwang,0.0,1.0,0.0,0.0,2007-12-31 13:06:09+00:00,newestdiscovery,www.newestdiscovery.com update: Will The iPod Kill Blockbuster? (Reports of a deal with Fox signal a fresh push from Apple into digi...),0,0,0
191,bizzybee,0.0,0.843,0.157,0.0772,2007-12-31 13:02:45+00:00,desinformado,Lo ultimo: APPLE PODRÍA LANZAR EN BREVE UN SERVICIO DE RADIO HD VÍA ITUNES http://espanol.desinformado.com?p=209,0,0,0
192,AnnieR,0.0,1.0,0.0,0.0,2007-12-31 12:58:56+00:00,haripakorss,"iSquint Gets .AVI to Apple TV, iPod: The Apple TV and iPod are often maligned for being proprietary. .. http://tinyurl.com/2xs46l",0,0,0
193,kevinpshan,0.0,1.0,0.0,0.0,2007-12-31 12:51:37+00:00,desinformado,Lo ultimo: Un desliz muestra una nueva pista de la existencia del ultraportátil de Apple http://espanol.desinformado.com?p=204,0,0,0
194,sd,0.0,1.0,0.0,0.0,2007-12-31 12:42:10+00:00,stephaniecarles,"In the Apple Store of Regent Street, in London. I want one in Paris !",0,0,0
195,MYKLbiz,0.0,0.865,0.135,0.4215,2007-12-31 12:29:15+00:00,macfixer,@TheLaughingImp I'm sure Apple is aware of that...,0,0,0
196,davelowe,0.0,0.531,0.469,0.891,2007-12-31 12:21:55+00:00,thetimes,News Corp and Apple poised to offer Fox films through iTunes http://tinyurl.com/35enyf,0,0,0
197,erindiane,0.31,0.549,0.141,-0.4861,2007-12-31 12:20:01+00:00,davidrisley,New Post: Apple iPhone Firmware 1.1.3? http://tinyurl.com/34tf82,0,0,0
198,sogrady,0.0,0.917,0.083,0.2263,2007-12-31 12:07:59+00:00,newestdiscovery,www.newestdiscovery.com update: Fox films 'for rent via iTunes' (Apple and 20th Century Fox are to announce a deal that will allow p...),0,0,0
199,VoQn,0.0,1.0,0.0,0.0,2007-12-31 12:06:15+00:00,newestdiscovery,www.newestdiscovery.com update: Will The iPod Kill Blockbuster? (Reports of a deal with Fox signal a fresh push from Apple into digi...),0,0,0
200,nosoupforyou,0.355,0.645,0.0,-0.6705,2007-12-31 12:02:59+00:00,lastmacen,"iSquint Gets .AVI to Apple TV, iPod: The Apple TV and iPod are often maligned for being proprietary. De.. http://tinyurl.com/2xs46l",0,0,0
201,mgargano,0.324,0.676,0.0,-0.8042,2007-12-31 11:58:31+00:00,christmaslounge,Fiona Apple - Frosty The Snowman,0,0,0
202,thebradleyjp,0.0,0.69,0.31,0.4019,2007-12-31 11:56:05+00:00,badcrc,@MAcOs_LuCas tengo una pegatina de apple pegada en la guitarra electrica y otra en la parte de atrás de mi coche,0,0,0
203,danielbru,0.0,1.0,0.0,0.0,2007-12-31 11:37:49+00:00,wnurdj,"Happy Apple - ""Density in Dan's Fan City"" - Happy Apple Back On Top (Sunnyside, 2007)",0,0,0
204,karenism,0.0,0.8,0.2,0.4588,2007-12-31 11:35:34+00:00,skoop,"just rebooted, got an apple software update",0,0,0
205,wendylang,0.0,1.0,0.0,0.0,2007-12-31 11:23:44+00:00,stefano_araujo,post su video 30 anni apple: http://tinyurl.com/2xgvjp un bel video!,0,0,0
206,ericrice,0.297,0.602,0.102,-0.6369,2007-12-31 11:23:11+00:00,headgeekette,Hmm. I have a juicer. I can make my own apple juice.,0,0,0
207,waynedixon,0.0,1.0,0.0,0.0,2007-12-31 11:23:01+00:00,franherrera,"...si en lugar de Amazon fuera de Apple, yo suscribiría lo anterior.",0,0,0
208,jensimmons,0.073,0.927,0.0,-0.2617,2007-12-31 11:19:51+00:00,CoreyHarris,5:20 am and off to work. Atleast I get off a little early. I may go to the apple store after work.,0,0,0
209,undersound,0.0,1.0,0.0,0.0,2007-12-31 11:15:21+00:00,mikew42,Apple Leopard hack: Coverflow for ical http://www.macworld.com/article/131213/2007/12/icalcoverflow.html,0,0,0
210,ossmac,0.174,0.72,0.106,-0.1098,2007-12-31 11:01:24+00:00,lastmaces,"Apple podría lanzar en breve un servicio de Radio HD vía iTunes: 
En Cupertino están trabajando para l.. http://tinyurl.com/396326",0,0,0
211,Twev1701,0.142,0.761,0.097,-0.264,2007-12-31 10:57:14+00:00,mattwhite,in and out of the apple store in ten minutes with a spangly new mbp,0,0,0
212,adambullied,0.161,0.839,0.0,-0.3612,2007-12-31 10:48:01+00:00,cgsheldon,"Digg: Apple patent app covers wireless purchasing beyond Starbucks: 
 Pre-ordering your next latte.. http://tinyurl.com/ytvtq9",0,0,0
213,engrish,0.0,0.83,0.17,0.5399,2007-12-31 10:37:03+00:00,lastmacen,"Gear Live posts followup iPhone v1.1.3 video: Filed under: Macworld, Software Update, Apple, iPhoneYou .. http://tinyurl.com/2h9bd9",0,0,0
214,crenk,0.0,1.0,0.0,0.0,2007-12-31 10:27:18+00:00,testbs,Nuovi sub-notebook di Apple in regalo http://tinyurl.com/326d9s,0,0,0
215,bartekci,0.0,0.631,0.369,0.6249,2007-12-31 10:25:53+00:00,PuntoDiVista,"Apple risponde al WGA?: A quanto sembra, Apple avrebbe da poco depositato un brevetto riguardante un.. http://tinyurl.com/3y2un2",0,0,0
216,artlung,0.0,0.824,0.176,0.5927,2007-12-31 10:22:27+00:00,dangriffey,Heading into the apple store with the small one.,0,0,0
217,jostraveler,0.0,0.802,0.198,0.4939,2007-12-31 10:18:42+00:00,depone,"apple schickt mir eine mail mit dem titel: ›neues jahr. neue ausstattung.‹ darauf sage ich: sehr gerne steve, willst du mir was schenken?",0,0,0
218,Kraemer,0.0,0.82,0.18,0.5106,2007-12-31 10:09:26+00:00,H41F,M2 » Apple、Fox 将联手推出 iTunes 电影出租服务 http://tinyurl.com/yww22o,0,0,0
219,gspncommunity,0.0,0.634,0.366,0.6166,2007-12-31 10:03:45+00:00,naquada,"apple goodies from yesterday.. eyetv hybrid, iphone case, iphone screen cover, and headphone converter :)",0,0,0
220,KenBavier,0.0,0.667,0.333,0.6124,2007-12-31 10:02:53+00:00,newestdiscovery,www.newestdiscovery.com update: Apple shuts rumours website (A legal row over leaked details of Apple products ends with the rumours...),0,0,0
221,1god,0.0,1.0,0.0,0.0,2007-12-31 10:02:48+00:00,newestdiscovery,www.newestdiscovery.com update: Fox films 'for rent via iTunes' (Apple and 20th Century Fox are to announce a deal that will allow p...),0,0,0
222,zdar,0.0,0.885,0.115,0.3818,2007-12-31 10:01:59+00:00,newestdiscovery,www.newestdiscovery.com update: Will The iPod Kill Blockbuster? (Reports of a deal with Fox signal a fresh push from Apple into digi...),0,0,0
223,steveray,0.0,0.75,0.25,0.4588,2007-12-31 09:59:39+00:00,neilmiddleton,@quiksilv the prices on apple.com are pretty much all you're gonna get,0,0,0
224,mqaissaunee,0.22,0.78,0.0,-0.4767,2007-12-31 09:57:18+00:00,tomtumblr,"DB: La funzione Snapback di Safari in Firefox: Il browser Safari di Apple (che, ricordiamo, è dispon.. http://tinyurl.com/37kbf5",0,0,0
225,lukeslytalker,0.0,0.709,0.291,0.6249,2007-12-31 09:46:39+00:00,maxxtallica,Aggiornamento: Nuovi sub-notebook di Apple in regalo: Siete dei famosi musicisti che ha.. http://tinyurl.com/2elmu4,0,0,0
226,LaughingSquid,0.0,0.631,0.369,0.6249,2007-12-31 09:32:03+00:00,FM4,"FM4,10:29: ""She's An Apple Pie"" von Kissogram",0,0,0
227,FatGuy,0.268,0.732,0.0,-0.6597,2007-12-31 09:08:15+00:00,filongad,Поздравляю всех с новым годом желаю всем гикам по любому еще одному гаджету от Apple)))удачного всем НОВОГО ГОДА!!!,0,0,0
228,snarkydork,0.0,0.857,0.143,0.128,2007-12-31 09:04:01+00:00,newestdiscovery,www.newestdiscovery.com update: Will The iPod Kill Blockbuster? (Reports of a deal with Fox signal a fresh push from Apple into digi...),0,0,0
229,dewback,0.298,0.702,0.0,-0.6249,2007-12-31 09:03:39+00:00,eduo,Los de Asus sacan más periféricos para el Eee y a mí sólo me antojan uno de Apple - http://tinyurl.com/3xkv34,0,0,0
230,poswald,0.207,0.517,0.277,-0.0129,2007-12-31 08:49:18+00:00,conoro,@PaulWalsh - Had @roam4free pimping N95 8GB and @TomRaftery pimping Apple on train from CDG to Le Web 3. Both awesome. Bought the Nokia.,0,0,0
231,robrogan,0.0,1.0,0.0,0.0,2007-12-31 08:36:44+00:00,predictions08,"TheInquirer has risky predictions for 08 (Apple to buy Palm?)
http://tinyurl.com/2eqa8y",0,0,0
232,BigGuyD,0.167,0.833,0.0,-0.34,2007-12-31 08:29:11+00:00,amiestreet_logs,DWIZZLE REC'd  Reverse Pt. 2.5 - Koushik's Apples & Oranges Remix ($0.19) by Now-Again Re:Sounds.  View REC http://tinyurl.com/ytt3la,0,0,0
233,wilshipley,0.0,1.0,0.0,0.0,2007-12-31 08:28:57+00:00,Raaphorst,@gvenk als je een keer een overzichtje kunt maken van jouw ervaringen met de PowerBook/Apple: graag!,0,0,0
234,marcomtop100,0.0,1.0,0.0,0.0,2007-12-31 08:15:50+00:00,wfryer,@Digimom I don't like iMovie08 much. iMovie HD is a FREE download from Apple if you have '08... http://tinyurl.com/34e4gt,0,0,0
235,seedoflife,0.176,0.604,0.22,0.3076,2007-12-31 08:13:28+00:00,Lumaire_com,Apple ka iphone ! Pakistan mai dhoom machaye ga.: Admin http://tinyurl.com/34a39w,0,0,0
236,DHendersonCO,0.065,0.368,0.567,0.9228,2007-12-31 08:09:05+00:00,mattwhite,Able to use the laptop for about 20 minutes before it gets warm and then it fails. Off to the Apple Store today,0,0,0
237,1stvamp,0.104,0.896,0.0,-0.296,2007-12-31 08:02:52+00:00,newestdiscovery,www.newestdiscovery.com update: Apple shuts rumours website (A legal row over leaked details of Apple products ends with the rumours...),0,0,0
238,gbfaulk,0.14,0.86,0.0,-0.3818,2007-12-31 08:02:42+00:00,newestdiscovery,www.newestdiscovery.com update: Fox films 'for rent via iTunes' (Apple and 20th Century Fox are to announce a deal that will allow p...),0,0,0
239,TxemaMarin,0.0,0.817,0.183,0.5859,2007-12-31 08:01:41+00:00,hillary,"@ridlo i'm no mac expert, but i think the cmd or apple key + tab works the same way.",0,0,0
240,chrisainsworth,0.0,0.859,0.141,0.4215,2007-12-31 07:56:24+00:00,imattyy,"i am going to shut down my Apple Station... Goodnight to both of my iMac's,my macbook,ipod, and my iphone...I need more Apple products!",0,0,0
241,FrankGruber,0.0,1.0,0.0,0.0,2007-12-31 07:49:23+00:00,kmxs,銀座appleに来てみた,0,0,0
242,ford_prefect_10,0.0,1.0,0.0,0.0,2007-12-31 07:48:51+00:00,kmxs,銀座appleに来てみた,0,0,0
243,hidgw,0.0,1.0,0.0,0.0,2007-12-31 07:44:19+00:00,PrinceCharming,&lt;--- hey lookie a @newmediajim Apple Pirate.... :),0,0,0
244,rafer,0.0,1.0,0.0,0.0,2007-12-31 07:34:08+00:00,bbsody,@rouss Ð¡Ð¿Ð°ÑÐ¸Ð±Ð¾. Ð—Ð½Ð°Ñ‡Ð¸Ñ‚ Ð¿Ð¾Ð´Ð°Ñ€ÑŽ Ð·Ð½Ð°ÐºÐ¾Ð¼Ð¾Ð¼Ñƒ Ð½Ð° ÐÐ“ ÐºÑ€Ñ‹ÑÑƒ Ð¾Ñ‚ Apple :),0,0,0
245,teampoop,0.174,0.697,0.129,-0.2263,2007-12-31 07:16:44+00:00,caseymckinnon,Pissed off at Apple right now.  They changed the destination folder for downloads...,0,0,0
246,fegido,0.0,1.0,0.0,0.0,2007-12-31 07:06:28+00:00,robertgaal,"Apple store won't fix my iPhone because it's not AT&amp;T activated, w-t-f! Quelle bullshit non?",0,0,0
247,radi8,0.0,1.0,0.0,0.0,2007-12-31 06:06:18+00:00,btn,Amazon's website says I rented the movie. TiVo does not appear to be downloading anything... I hope Apple's rumored rental service is better,0,0,0
248,Bill_Green,0.0,0.824,0.176,0.4939,2007-12-31 06:04:02+00:00,newestdiscovery,www.newestdiscovery.com update: Will The iPod Kill Blockbuster? (Reports of a deal with Fox signal a fresh push from Apple into digi...),0,0,0
249,glassbeed,0.236,0.764,0.0,-0.7964,2007-12-31 05:42:21+00:00,Vonster,Anyone know where to find batch process apple scripts for Photoshop?,0,0,0
250,saxdiva,0.0,0.818,0.182,0.5994,2007-12-31 05:29:27+00:00,bmf,@bbum Apple/demigod,0,0,0
251,Mickeleh,0.107,0.732,0.161,0.2732,2007-12-31 05:09:27+00:00,buzztwang,from the place that runs against the current to the big apple,0,0,0
252,cbetta,0.0,1.0,0.0,0.0,2007-12-31 05:07:42+00:00,bizzybee,@AnnieR Oh. My. Bug. I want apple & mango crumble.,0,0,0
253,jquig99,0.0,0.797,0.203,0.4215,2007-12-31 05:05:54+00:00,AnnieR,Feeding the Scottish horde Apple & Mango Crumble with Cinnamon Ice Cream. It seems to have satiated their post-flight sustenance needs.,0,0,0
254,lshapz,0.0,1.0,0.0,0.0,2007-12-31 04:59:34+00:00,kevinpshan,"Reading: ""This is going to be BIG, if they keep it reasonable... $1.99 rentals? - Pre-ripped Dvds: Apple and Fox's Movie Rental Deal Als ...",0,0,0
255,arnemeyer,0.0,0.839,0.161,0.3182,2007-12-31 04:43:23+00:00,sd,@jbianco ese es tu plan? dormir en el apple store?,0,0,0
256,August,0.394,0.606,0.0,-0.831,2007-12-31 04:35:00+00:00,MYKLbiz,what i (re)learned today: spend the extra dollars to buy Apple Airport routers; immediately pays for itself in hours/headaches saved.,0,0,4
257,2BAD,0.0,1.0,0.0,0.0,2007-12-31 04:30:23+00:00,davelowe,Loving the Apple showcase in the local Best Buy; it's like a mini Apple Store experience.,0,0,0
258,davidvolz,0.0,0.398,0.602,0.821,2007-12-31 04:23:54+00:00,erindiane,playing Apples to Apples... everyone is so opinionated! Ugh!!,0,0,0
259,danthefan,0.0,1.0,0.0,0.0,2007-12-31 04:18:44+00:00,sogrady,"take that Apple. got my ringtones on the phone. true, i had to build a new machine to do it, but i keep my $2.",0,0,0
260,neoCarla,0.0,1.0,0.0,0.0,2007-12-31 03:59:31+00:00,VoQn,appleストアに持って行った修理見積もり、HDD交換でバックアップ込みで45000。もし、ロジックボード取替えになったらmacbook買える金額提示された。ひょえー,0,0,2
261,pjaspers,0.0,1.0,0.0,0.0,2007-12-31 03:55:38+00:00,nosoupforyou,"I'm only 66% addicted to apple, people. no need to panic. yet.",0,0,0
262,nicolesimon,0.0,0.891,0.109,0.4019,2007-12-31 03:53:28+00:00,mgargano,way to go apple that's 4 for this weekend,0,0,0
263,stark,0.172,0.828,0.0,-0.3595,2007-12-31 03:40:12+00:00,thebradleyjp,I wish Apple would accurately measure battery levels...,0,0,0
264,greeves,0.0,1.0,0.0,0.0,2007-12-31 03:39:47+00:00,danielbru,Apple Universe #89 is up! http://tinyurl.com/2673fs,0,0,0
265,AlexGuichet,0.0,1.0,0.0,0.0,2007-12-31 03:28:27+00:00,karenism,@kristopherrr welcome to the elitist world of apple owners.  commence badmouthing pc & micro$oft,0,0,0
266,cianna,0.0,1.0,0.0,0.0,2007-12-31 03:28:08+00:00,wendylang,Apple time. Time to eat an apple.,0,0,0
267,marbu,0.0,0.648,0.352,0.5859,2007-12-31 03:25:37+00:00,dougmeacham,"The Experience Design for Apple's products is wonderful, but the Experience Design for Apple's product support is really awful.",0,0,0
268,howardweaver,0.0,1.0,0.0,0.0,2007-12-31 03:17:27+00:00,dougmeacham,I asked “can I take to a store?”  Apple guy says “you could try that.  They MIGHT have some extra memory on hand.”,0,0,0
269,Jer00n,0.0,1.0,0.0,0.0,2007-12-31 03:17:04+00:00,dougmeacham,After an hour and 32 minutes on the phone with Apple (an hour of which was on hold) the prod mgr says what I already knew - Bad memory.,0,0,0
270,IceBrodie,0.383,0.617,0.0,-0.4767,2007-12-31 03:16:34+00:00,christmaslounge,Fiona Apple - Frosty The Snowman,0,0,0
271,isanne,0.185,0.815,0.0,-0.3595,2007-12-31 03:12:51+00:00,ericrice,So it's impossible to get Apple or anyone's help on exactly WHAT video card to get for a G5 Tower to make the Cintiq 20 WSX tablet work. ???,0,0,0
272,splorp,0.171,0.829,0.0,-0.6767,2007-12-31 03:06:53+00:00,waynedixon,"@vincezof, yeah, I've thought that the whole video was a fake... now if it was the apple guy doing the video, that'd be different",0,0,0
273,SamGentile,0.0,1.0,0.0,0.0,2007-12-31 03:05:01+00:00,jensimmons,"a dangerous amount of email is not coming through the pipes properly. Its on the gmail site, but not on my iphone or in Apple mail via IMAP.",0,0,0
274,bearpupuk,0.0,0.765,0.235,0.5574,2007-12-31 03:03:56+00:00,undersound,@lawrencelry 我一直觉得 Apple.com.cn是由一群大学生赚外快翻译Apple.com而来的,0,0,0
275,davidgp,0.136,0.864,0.0,-0.296,2007-12-31 03:02:24+00:00,mgargano,still really pissed at apple,0,0,0
276,giorodriguez,0.0,1.0,0.0,0.0,2007-12-31 02:52:24+00:00,ossmac,is testing out Apple Time Machine in the way that you never want to.  I hope the restore works.,0,0,0
277,ktrammel,0.0,0.629,0.371,0.7089,2007-12-31 02:46:54+00:00,Twev1701,"There's a fresh apple pie out in the kitchen that keeps calling my name. I think it's rude not to answer, right??",0,0,0
278,erinzp,0.0,1.0,0.0,0.0,2007-12-31 02:37:56+00:00,H41F,M2 » 桌面壁纸：Apple Grunged http://tinyurl.com/2zq8rc,0,0,0
279,LQQK,0.072,0.928,0.0,-0.1027,2007-12-31 02:35:27+00:00,adambullied,the rosebowl rush sucks. and when did the apple store start closing at 6?,0,0,0
280,regioblogs2,0.0,1.0,0.0,0.0,2007-12-31 02:32:51+00:00,engrish,01000101: Decision of New Year for Apple: Cooling which for professional MACBOOK is better! !: 01000101: .. http://tinyurl.com/2npdxu,0,0,0
281,chiaroscuro,0.0,0.483,0.517,0.9312,2007-12-31 02:29:46+00:00,crenk,The music industry. Is Apple still in control? http://tinyurl.com/29fhf3,0,0,0
